selected_bssid_compact,id,building_id,floor1_id,floor2_id,space_id,lat,lon,timestamp_epoch,phone,gps_lat,gps_lon,gps_accuracy,ori_x,ori_y,ori_z,distance_to_known_ap_m,rss_dbm
b28ba99b8d2a,2416,1,5,5,,36.3130434,59.5262738,1766045353425,HONOR/ALI-NX1,36.3129987,59.5263113,5.33,151.24,-61.6447,-4.46461,27.57987967967179,-65
b28ba99b8d2a,2417,1,5,5,,36.3130434,59.5262738,1766045361536,HONOR/ALI-NX1,36.3128417,59.5263536,7.252,161.904,-41.8331,-5.11736,27.57987967967179,-60
b28ba99b8d2a,2408,1,5,5,,36.3130571,59.5262683,1766044667547,HONOR/ALI-NX1,36.3130854,59.5263193,7.772,167.541,-65.1194,2.92191,29.18049321763647,-58
b28ba99b8d2a,2409,1,5,5,,36.3130571,59.5262683,1766044672617,HONOR/ALI-NX1,36.3130927,59.5263158,7.553,172.421,-81.7168,7.54833,29.18049321763647,-58
b28ba99b8d2a,2410,1,5,5,,36.3130571,59.5262683,1766044690806,HONOR/ALI-NX1,36.3132097,59.5263173,8.053,165.021,-60.5463,0.317193,29.18049321763647,-63
b28ba99b8d2a,2411,1,5,5,,36.3130571,59.5262683,1766044701941,HONOR/ALI-NX1,36.313128,59.5263502,4.493,160.402,-47.9505,-3.83776,29.18049321763647,-58
b28ba99b8d2a,2412,1,5,5,,36.3130571,59.5262683,1766044718131,HONOR/ALI-NX1,36.3131211,59.5263625,4.448,160.653,-46.3246,-4.13743,29.18049321763647,-64
b28ba99b8d2a,1041,1,5,5,,36.3130576,59.5262666,1765445166976,Redmi/24117RN76G,36.3130833,59.5262867,2.8,345.978,-59.3502,22.0756,29.27748306162189,-65
b28ba99b8d2a,1042,1,5,5,,36.3130576,59.5262666,1765445168999,Redmi/24117RN76G,36.3130833,59.5262867,2.8,357.011,-79.5911,2.64508,29.27748306162189,-71
b28ba99b8d2a,1043,1,5,5,,36.3130576,59.5262666,1765445170013,Redmi/24117RN76G,36.3130833,59.5262867,2.433,358.667,-81.1303,10.2882,29.27748306162189,-71
b28ba99b8d2a,1044,1,5,5,,36.3130576,59.5262666,1765445176083,Redmi/24117RN76G,36.3130833,59.5262867,2.5,124.302,-81.4306,8.65301,29.27748306162189,-68
b28ba99b8d2a,1045,1,5,5,,36.3130576,59.5262666,1765445177092,Redmi/24117RN76G,36.3130833,59.5262867,2.5,151.153,-83.6257,32.5896,29.27748306162189,-68
b28ba99b8d2a,1046,1,5,5,,36.3130576,59.5262666,1765445183177,Redmi/24117RN76G,36.3130833,59.5262867,2.533,180.169,-82.6338,13.0781,29.27748306162189,-59
b28ba99b8d2a,1047,1,5,5,,36.3130576,59.5262666,1765445184188,Redmi/24117RN76G,36.3130833,59.5262867,2.533,174.851,-82.9838,6.2845,29.27748306162189,-59
b28ba99b8d2a,1048,1,5,5,,36.3130576,59.5262666,1765445190280,Redmi/24117RN76G,36.3130833,59.5262867,2.766,209.83,-83.0039,1.24243,29.27748306162189,-67
b28ba99b8d2a,1049,1,5,5,,36.3130576,59.5262666,1765445191301,Redmi/24117RN76G,36.3130833,59.5262867,2.766,251.791,-84.9938,2.80534,29.27748306162189,-67
b28ba99b8d2a,1050,1,5,5,,36.3130576,59.5262666,1765445197372,Redmi/24117RN76G,36.3130833,59.5262867,2.666,340.186,-81.3278,12.7622,29.27748306162189,-65
b28ba99b8d2a,1051,1,5,5,,36.3130576,59.5262666,1765445198380,Redmi/24117RN76G,36.3130833,59.5262867,2.666,351.3,-82.9706,1.76981,29.27748306162189,-65
b28ba99b8d2a,1082,1,5,5,,36.3125457,59.5264793,1765445622989,Redmi/24117RN76G,36.3125893,59.5264746,9.285,138.689,-81.1272,-9.08048,30.774059280935077,-83
b28ba99b8d2a,1083,1,5,5,,36.3125457,59.5264793,1765445626014,Redmi/24117RN76G,36.3125886,59.5264744,7.003,156.735,-80.7345,6.89233,30.774059280935077,-75
b28ba99b8d2a,1084,1,5,5,,36.3125457,59.5264793,1765445627025,Redmi/24117RN76G,36.3125886,59.5264744,7.003,165.533,-81.7658,14.2979,30.774059280935077,-75
b28ba99b8d2a,1085,1,5,5,,36.3125457,59.5264793,1765445633133,Redmi/24117RN76G,36.3125835,59.5264715,6.901,198.73,-84.3923,-6.56883,30.774059280935077,-75
b28ba99b8d2a,1086,1,5,5,,36.3125457,59.5264793,1765445634143,Redmi/24117RN76G,36.3125563,59.5265852,5.087,268.51,-84.0787,31.2601,30.774059280935077,-75
b28ba99b8d2a,1087,1,5,5,,36.3125457,59.5264793,1765445640207,Redmi/24117RN76G,36.3125326,59.5265021,3.433,34.642,-82.542,34.5217,30.774059280935077,-71
b28ba99b8d2a,1088,1,5,5,,36.3125457,59.5264793,1765445641215,Redmi/24117RN76G,36.3125326,59.5265021,3.433,7.63686,-83.4002,3.54425,30.774059280935077,-71
b28ba99b8d2a,1089,1,5,5,,36.3125457,59.5264793,1765445647288,Redmi/24117RN76G,36.3125317,59.5264936,2.966,135.01,-84.2699,30.5984,30.774059280935077,-76
b28ba99b8d2a,1090,1,5,5,,36.3125457,59.5264793,1765445648300,Redmi/24117RN76G,36.3125477,59.5265077,2.7,126.713,-84.0625,21.3667,30.774059280935077,-76
b28ba99b8d2a,1091,1,5,5,,36.3125457,59.5264793,1765445654353,Redmi/24117RN76G,36.3125596,59.5265019,2.75,154.878,-83.221,7.78858,30.774059280935077,-77
b28ba99b8d2a,1092,1,5,5,,36.3125457,59.5264793,1765445655366,Redmi/24117RN76G,36.3125596,59.5265019,2.75,159.077,-83.8383,13.1624,30.774059280935077,-77
b28ba99b8d2a,2520,1,5,5,,36.3125446,59.5264774,1766046413002,HONOR/ALI-NX1,36.3125292,59.5264782,4.972,158.462,-31.2903,-0.415059,30.830982645883463,-82
b28ba99b8d2a,2521,1,5,5,,36.3125446,59.5264774,1766046415012,HONOR/ALI-NX1,36.3125267,59.5264777,5.275,82.8492,-87.606,-36.7348,30.830982645883463,-85
b28ba99b8d2a,2522,1,5,5,,36.3125446,59.5264774,1766046424110,HONOR/ALI-NX1,36.3125115,59.5264996,5.594,104.898,-84.7262,-120.442,30.830982645883463,-74
b28ba99b8d2a,2523,1,5,5,,36.3125446,59.5264774,1766046432213,HONOR/ALI-NX1,36.312618,59.5264862,6.317,116.801,-84.8184,-82.0436,30.830982645883463,-85
b28ba99b8d2a,2524,1,5,5,,36.3125446,59.5264774,1766046440290,HONOR/ALI-NX1,36.3125916,59.5264779,11.305,62.894,-2.82166,-4.66832,30.830982645883463,-79
b28ba99b8d2a,2525,1,5,5,,36.3125275,59.5264846,1766046450404,HONOR/ALI-NX1,36.3125438,59.5264877,5.43,127.08,-59.8425,19.3509,32.83858224336924,-77
b28ba99b8d2a,2526,1,5,5,,36.3125275,59.5264846,1766046453437,HONOR/ALI-NX1,36.3125447,59.5264881,5.639,266.776,-87.6888,-144.558,32.83858224336924,-77
b28ba99b8d2a,2527,1,5,5,,36.3125275,59.5264846,1766046461507,HONOR/ALI-NX1,36.3125413,59.5264841,5.638,101.595,-70.9368,-10.9557,32.83858224336924,-77
b28ba99b8d2a,2528,1,5,5,,36.3125275,59.5264846,1766046469576,HONOR/ALI-NX1,36.3125329,59.5264755,8.948,275.825,-89.7897,19.3978,32.83858224336924,-72
b28ba99b8d2a,2529,1,5,5,,36.3125275,59.5264846,1766046477648,HONOR/ALI-NX1,36.312562,59.5264774,13.03,283.916,-72.6434,-9.29692,32.83858224336924,-82
b28ba99b8d2a,1093,1,5,5,,36.312528,59.5264865,1765445669560,Redmi/24117RN76G,36.31256,59.5265017,2.85,151.496,-84.6502,15.7841,32.84408494478528,-76
b28ba99b8d2a,1094,1,5,5,,36.312528,59.5264865,1765445670567,Redmi/24117RN76G,36.31256,59.5265017,2.85,160.603,-83.6892,24.9017,32.84408494478528,-74
b28ba99b8d2a,1095,1,5,5,,36.312528,59.5264865,1765445671579,Redmi/24117RN76G,36.31256,59.5265017,2.85,175.688,-83.2354,24.4285,32.84408494478528,-74
b28ba99b8d2a,1096,1,5,5,,36.312528,59.5264865,1765445675624,Redmi/24117RN76G,36.31256,59.5265017,2.9,176.823,-85.0297,-11.398,32.84408494478528,-73
b28ba99b8d2a,1097,1,5,5,,36.312528,59.5264865,1765445676635,Redmi/24117RN76G,36.31256,59.5265017,2.9,185.367,-85.3932,-4.86475,32.84408494478528,-73
b28ba99b8d2a,1098,1,5,5,,36.312528,59.5264865,1765445682705,Redmi/24117RN76G,36.31256,59.5265017,2.95,322.369,-84.8649,56.7952,32.84408494478528,-74
b28ba99b8d2a,1099,1,5,5,,36.312528,59.5264865,1765445683719,Redmi/24117RN76G,36.31256,59.5265017,2.95,234.671,-83.2143,-15.4126,32.84408494478528,-74
b28ba99b8d2a,1100,1,5,5,,36.312528,59.5264865,1765445689780,Redmi/24117RN76G,36.31256,59.5265017,2.9,275.605,-84.5538,25.1207,32.84408494478528,-72
b28ba99b8d2a,1101,1,5,5,,36.312528,59.5264865,1765445690793,Redmi/24117RN76G,36.31256,59.5265017,2.9,294.113,-84.2307,17.3982,32.84408494478528,-72
b28ba99b8d2a,1102,1,5,5,,36.312528,59.5264865,1765445696861,Redmi/24117RN76G,36.312462,59.5265432,2.85,349.671,-81.5422,3.30706,32.84408494478528,-71
b28ba99b8d2a,1103,1,5,5,,36.312528,59.5264865,1765445697868,Redmi/24117RN76G,36.312462,59.5265432,2.85,358.025,-80.4891,8.0287,32.84408494478528,-71
b28ba99b8d2a,1104,1,5,5,,36.312528,59.5264865,1765445703935,Redmi/24117RN76G,36.3124437,59.5265713,3.15,46.2407,-84.0511,3.37366,32.84408494478528,-72
b28ba99b8d2a,1105,1,5,5,,36.312528,59.5264865,1765445704944,Redmi/24117RN76G,36.3124437,59.5265713,3.15,43.8214,-84.0207,-0.139751,32.84408494478528,-72
b28ba99b8d2a,1106,1,5,5,,36.312528,59.5264865,1765445711007,Redmi/24117RN76G,36.3124433,59.5265684,3.35,146.402,-84.3729,43.0275,32.84408494478528,-74
b28ba99b8d2a,1107,1,5,5,,36.312528,59.5264865,1765445712017,Redmi/24117RN76G,36.3124433,59.5265684,3.35,158.365,-82.9918,39.6706,32.84408494478528,-74
b28ba99b8d2a,2530,1,5,5,,36.3125104,59.5264918,1766046494837,HONOR/ALI-NX1,36.3124918,59.5265214,14.933,152.474,-55.9033,-9.12381,34.846215720815486,-85
b28ba99b8d2a,2531,1,5,5,,36.3125104,59.5264918,1766046498868,HONOR/ALI-NX1,36.3125374,59.5264851,10.101,242.863,-88.3478,146.852,34.846215720815486,-78
b28ba99b8d2a,2532,1,5,5,,36.3125104,59.5264918,1766046503913,HONOR/ALI-NX1,36.3125486,59.5264617,10.07,350.684,-82.5235,-25.7155,34.846215720815486,-80
b28ba99b8d2a,2533,1,5,5,,36.3125104,59.5264918,1766046512003,HONOR/ALI-NX1,36.3125568,59.5264207,9.935,234.904,-32.295,-1.72079,34.846215720815486,-77
b28ba99b8d2a,2534,1,5,5,,36.3125104,59.5264918,1766046520082,HONOR/ALI-NX1,36.3125398,59.5265386,15.231,158.113,-31.5791,-1.69971,34.846215720815486,-83
b28ba99b8d2a,1108,1,5,5,,36.3125103,59.5264937,1765445725201,Redmi/24117RN76G,36.3125693,59.5265086,3.5,151.885,-86.2003,19.1962,34.9142480164695,-74
b28ba99b8d2a,1109,1,5,5,,36.3125103,59.5264937,1765445726208,Redmi/24117RN76G,36.3125693,59.5265086,3.5,165.332,-84.0166,21.4464,34.9142480164695,-74
b28ba99b8d2a,1110,1,5,5,,36.3125103,59.5264937,1765445734286,Redmi/24117RN76G,36.3124962,59.5265203,3.866,269.211,-88.5609,-0.318241,34.9142480164695,-75
b28ba99b8d2a,1111,1,5,5,,36.3125103,59.5264937,1765445735296,Redmi/24117RN76G,36.3124962,59.5265203,3.866,333.682,-87.2415,49.5961,34.9142480164695,-75
b28ba99b8d2a,1112,1,5,5,,36.3125103,59.5264937,1765445739340,Redmi/24117RN76G,36.3124961,59.5265392,4.35,336.095,-82.8752,17.3339,34.9142480164695,-68
b28ba99b8d2a,1113,1,5,5,,36.3125103,59.5264937,1765445740350,Redmi/24117RN76G,36.3124961,59.5265392,4.35,19.0846,-81.0219,34.1899,34.9142480164695,-68
b28ba99b8d2a,1114,1,5,5,,36.3125103,59.5264937,1765445746416,Redmi/24117RN76G,36.3125326,59.5265671,4.5,52.5358,-83.7667,18.5039,34.9142480164695,-74
b28ba99b8d2a,1115,1,5,5,,36.3125103,59.5264937,1765445747433,Redmi/24117RN76G,36.3125326,59.5265671,4.5,31.2643,-84.857,-5.36221,34.9142480164695,-74
b28ba99b8d2a,1116,1,5,5,,36.3125103,59.5264937,1765445753483,Redmi/24117RN76G,36.3126235,59.5265494,4.75,42.7394,-87.0866,-31.6061,34.9142480164695,-77
b28ba99b8d2a,1117,1,5,5,,36.3125103,59.5264937,1765445754493,Redmi/24117RN76G,36.3126235,59.5265494,4.75,138.28,-84.2737,28.3252,34.9142480164695,-77
b28ba99b8d2a,1118,1,5,5,,36.3125103,59.5264937,1765445760562,Redmi/24117RN76G,36.3126218,59.5264908,4.4,151.725,-82.7558,24.2478,34.9142480164695,-80
b28ba99b8d2a,1119,1,5,5,,36.3125103,59.5264937,1765445761569,Redmi/24117RN76G,36.3126218,59.5264908,4.4,140.492,-79.3304,4.6029,34.9142480164695,-80
b28ba99b8d2a,2535,1,5,5,,36.3124933,59.5264991,1766046528161,HONOR/ALI-NX1,36.3125421,59.5264778,6.853,149.739,-32.8792,-1.55832,36.85688229378494,-81
b28ba99b8d2a,2536,1,5,5,,36.3124933,59.5264991,1766046536247,HONOR/ALI-NX1,36.3125365,59.5264805,7.516,155.415,-83.9677,-40.0524,36.85688229378494,-78
b28ba99b8d2a,2537,1,5,5,,36.3124933,59.5264991,1766046544342,HONOR/ALI-NX1,36.312538,59.5264803,7.332,308.846,-74.3289,-4.55055,36.85688229378494,-64
b28ba99b8d2a,2538,1,5,5,,36.3124933,59.5264991,1766046552434,HONOR/ALI-NX1,36.3125297,59.526446,9.668,167.427,-42.0584,-0.0611579,36.85688229378494,-80
b28ba99b8d2a,2539,1,5,5,,36.3124933,59.5264991,1766046560542,HONOR/ALI-NX1,36.3125239,59.5266165,11.598,171.068,-35.5094,-0.953621,36.85688229378494,-86
b28ba99b8d2a,1120,1,5,5,,36.3124926,59.526501,1765445770667,Redmi/24117RN76G,36.3125728,59.5265254,4.4,159.734,-85.5839,18.6622,36.9875608012931,-74
b28ba99b8d2a,1121,1,5,5,,36.3124926,59.526501,1765445774709,Redmi/24117RN76G,36.3125672,59.5265106,21.223,179.285,-85.1906,14.7898,36.9875608012931,-74
b28ba99b8d2a,1122,1,5,5,,36.3124926,59.526501,1765445775717,Redmi/24117RN76G,36.3125672,59.5265106,21.223,139.393,-84.9785,-32.6225,36.9875608012931,-74
b28ba99b8d2a,1123,1,5,5,,36.3124926,59.526501,1765445781766,Redmi/24117RN76G,36.3125439,59.526491,21.073,197.002,-89.0345,-12.0902,36.9875608012931,-78
b28ba99b8d2a,1124,1,5,5,,36.3124926,59.526501,1765445782778,Redmi/24117RN76G,36.3125439,59.526491,21.073,232.976,-86.3124,16.7354,36.9875608012931,-78
b28ba99b8d2a,1125,1,5,5,,36.3124926,59.526501,1765445788828,Redmi/24117RN76G,36.3125107,59.5264945,8.26,308.164,-87.1866,61.0089,36.9875608012931,-81
b28ba99b8d2a,1126,1,5,5,,36.3124926,59.526501,1765445789836,Redmi/24117RN76G,36.3125107,59.5264945,8.26,307.588,-87.6319,57.9435,36.9875608012931,-81
b28ba99b8d2a,1127,1,5,5,,36.3124926,59.526501,1765445797922,Redmi/24117RN76G,36.3124018,59.5265061,5.78,29.9528,-83.0092,32.7058,36.9875608012931,-75
b28ba99b8d2a,1128,1,5,5,,36.3124926,59.526501,1765445798927,Redmi/24117RN76G,36.3123984,59.5265067,3.55,16.8238,-83.9867,21.3231,36.9875608012931,-75
b28ba99b8d2a,1129,1,5,5,,36.3124926,59.526501,1765445802973,Redmi/24117RN76G,36.3123984,59.5265067,3.55,47.0334,-85.397,14.8912,36.9875608012931,-74
b28ba99b8d2a,1130,1,5,5,,36.3124926,59.526501,1765445803980,Redmi/24117RN76G,36.3123869,59.5265019,3.65,35.0993,-84.8074,-2.98511,36.9875608012931,-74
b28ba99b8d2a,1131,1,5,5,,36.3124926,59.526501,1765445810053,Redmi/24117RN76G,36.3124209,59.5264567,3.75,122.564,-88.0286,48.708,36.9875608012931,-86
b28ba99b8d2a,1132,1,5,5,,36.3124926,59.526501,1765445811060,Redmi/24117RN76G,36.3124209,59.5264567,3.75,153.543,-88.0545,79.5071,36.9875608012931,-86
b28ba99b8d2a,1133,1,5,5,,36.3124926,59.526501,1765445817210,Redmi/24117RN76G,36.3124119,59.5264727,3.85,109.426,-83.3767,8.35612,36.9875608012931,-76
b28ba99b8d2a,1134,1,5,5,,36.3124926,59.526501,1765445818220,Redmi/24117RN76G,36.3124119,59.5264727,3.85,118.382,-80.179,16.2062,36.9875608012931,-76
b28ba99b8d2a,1135,1,5,5,,36.3124926,59.526501,1765445824265,Redmi/24117RN76G,36.3124754,59.5264605,3.6,142.529,-86.4994,26.5388,36.9875608012931,-75
b28ba99b8d2a,1136,1,5,5,,36.3124926,59.526501,1765445825277,Redmi/24117RN76G,36.3124754,59.5264605,3.6,149.511,-80.1271,16.6539,36.9875608012931,-75
b28ba99b8d2a,2540,1,5,5,,36.3124761,59.5265063,1766046569649,HONOR/ALI-NX1,36.3125417,59.526543,12.613,140.638,-50.632,0.229254,38.87503984428664,-85
b28ba99b8d2a,2541,1,5,5,,36.3124761,59.5265063,1766046573694,HONOR/ALI-NX1,36.3124828,59.5265132,9.935,160.229,-89.1637,49.2925,38.87503984428664,-81
b28ba99b8d2a,2542,1,5,5,,36.3124761,59.5265063,1766046581773,HONOR/ALI-NX1,36.3124373,59.526451,10.059,354.923,-85.9084,-19.042,38.87503984428664,-68
b28ba99b8d2a,2543,1,5,5,,36.3124761,59.5265063,1766046589864,HONOR/ALI-NX1,36.3125208,59.5264468,10.909,163.453,-43.9379,0.110784,38.87503984428664,-83
b28ba99b8d2a,2544,1,5,5,,36.3124761,59.5265063,1766046597952,HONOR/ALI-NX1,36.3125722,59.5264982,13.055,169.633,-18.0505,-5.44779,38.87503984428664,-85
b28ba99b8d2a,1137,1,5,5,,36.3124749,59.5265082,1765445834392,Redmi/24117RN76G,36.3124495,59.5264726,3.566,147.889,-85.5929,0.664304,39.057921476027,-73
b28ba99b8d2a,1138,1,5,5,,36.3124749,59.5265082,1765445838426,Redmi/24117RN76G,36.3124263,59.5265299,3.433,165.275,-84.2339,-16.4218,39.057921476027,-80
b28ba99b8d2a,1139,1,5,5,,36.3124749,59.5265082,1765445839443,Redmi/24117RN76G,36.3124263,59.5265299,3.433,303.404,-86.6934,56.0356,39.057921476027,-80
b28ba99b8d2a,1140,1,5,5,,36.3124749,59.5265082,1765445845501,Redmi/24117RN76G,36.3124403,59.5265395,3.3,22.4596,-84.279,36.3229,39.057921476027,-73
b28ba99b8d2a,1141,1,5,5,,36.3124749,59.5265082,1765445846514,Redmi/24117RN76G,36.3124403,59.5265395,3.3,20.8612,-85.0106,36.1524,39.057921476027,-73
b28ba99b8d2a,1142,1,5,5,,36.3124749,59.5265082,1765445852579,Redmi/24117RN76G,36.3124401,59.5265432,3.333,31.2286,-86.5146,-9.77196,39.057921476027,-74
b28ba99b8d2a,1143,1,5,5,,36.3124749,59.5265082,1765445853613,Redmi/24117RN76G,36.3124789,59.5265433,3.3,11.7722,-84.1849,-33.3323,39.057921476027,-74
b28ba99b8d2a,1144,1,5,5,,36.3124749,59.5265082,1765445861687,Redmi/24117RN76G,36.3124929,59.5265625,3.2,94.723,-87.0576,12.4285,39.057921476027,-78
b28ba99b8d2a,1145,1,5,5,,36.3124749,59.5265082,1765445862700,Redmi/24117RN76G,36.3124929,59.5265625,3.2,70.343,-89.7368,-11.5675,39.057921476027,-78
b28ba99b8d2a,1146,1,5,5,,36.3124749,59.5265082,1765445866748,Redmi/24117RN76G,36.3124787,59.5265906,3.55,136.553,-84.3439,24.557,39.057921476027,-78
b28ba99b8d2a,1147,1,5,5,,36.3124749,59.5265082,1765445867759,Redmi/24117RN76G,36.3124787,59.5265906,3.55,123.061,-83.7865,8.30012,39.057921476027,-78
b28ba99b8d2a,2545,1,5,5,,36.312459,59.5265135,1766046605035,HONOR/ALI-NX1,36.312541,59.5264948,12.282,163.998,-44.6891,-2.69764,40.882742809260904,-85
b28ba99b8d2a,2546,1,5,5,,36.312459,59.5265135,1766046606041,HONOR/ALI-NX1,36.3125283,59.5264709,15.413,193.941,-87.9018,99.1674,40.882742809260904,-81
b28ba99b8d2a,2547,1,5,5,,36.312459,59.5265135,1766046614150,HONOR/ALI-NX1,36.3125532,59.5264814,16.249,327.672,-87.9732,29.86,40.882742809260904,-78
b28ba99b8d2a,2548,1,5,5,,36.312459,59.5265135,1766046619210,HONOR/ALI-NX1,36.3125125,59.5264208,17.711,356.247,-84.6524,-30.2614,40.882742809260904,-75
b28ba99b8d2a,2549,1,5,5,,36.312459,59.5265135,1766046623262,HONOR/ALI-NX1,36.3125269,59.5264839,13.143,171.888,-45.3281,-4.69096,40.882742809260904,-73
b28ba99b8d2a,1148,1,5,5,,36.3124572,59.5265154,1765445881937,Redmi/24117RN76G,36.3125104,59.5267063,3.8,159.772,-82.1332,12.8162,41.12836509230653,-85
b28ba99b8d2a,1149,1,5,5,,36.3124572,59.5265154,1765445888009,Redmi/24117RN76G,36.3125342,59.5266132,17.46,175.527,-82.8731,-1.84343,41.12836509230653,-75
b28ba99b8d2a,1150,1,5,5,,36.3124572,59.5265154,1765445889024,Redmi/24117RN76G,36.3125322,59.5264941,16.224,175.19,-84.2354,-0.904933,41.12836509230653,-75
b28ba99b8d2a,1151,1,5,5,,36.3124572,59.5265154,1765445895116,Redmi/24117RN76G,36.3125201,59.5265045,6.906,312.334,-85.6253,37.0016,41.12836509230653,-83
b28ba99b8d2a,1152,1,5,5,,36.3124572,59.5265154,1765445896123,Redmi/24117RN76G,36.3125201,59.5265045,6.906,283.566,-86.9343,3.01038,41.12836509230653,-83
b28ba99b8d2a,1153,1,5,5,,36.3124572,59.5265154,1765445902209,Redmi/24117RN76G,36.312369,59.5265343,4.732,10.955,-81.0266,-5.24986,41.12836509230653,-71
b28ba99b8d2a,1154,1,5,5,,36.3124572,59.5265154,1765445903217,Redmi/24117RN76G,36.312369,59.5265343,4.732,31.2574,-83.531,-7.4662,41.12836509230653,-71
b28ba99b8d2a,1155,1,5,5,,36.3124572,59.5265154,1765445909270,Redmi/24117RN76G,36.3124054,59.5265206,3.333,148.473,-84.6394,35.0708,41.12836509230653,-82
b28ba99b8d2a,1156,1,5,5,,36.3124572,59.5265154,1765445910283,Redmi/24117RN76G,36.3124054,59.5265206,3.333,139.529,-85.515,29.3879,41.12836509230653,-82
b28ba99b8d2a,1157,1,5,5,,36.3124572,59.5265154,1765445916349,Redmi/24117RN76G,36.3124261,59.5265296,3.2,166.682,-81.8185,10.8154,41.12836509230653,-78
b28ba99b8d2a,1158,1,5,5,,36.3124572,59.5265154,1765445917362,Redmi/24117RN76G,36.3124261,59.5265296,3.2,156.748,-82.9277,-0.865882,41.12836509230653,-78
b28ba99b8d2a,2550,1,5,5,,36.3124419,59.5265207,1766046631356,HONOR/ALI-NX1,36.3125321,59.5264763,12.063,158.598,-45.6884,4.13081,42.89046364781499,-73
b28ba99b8d2a,2551,1,5,5,,36.3124419,59.5265207,1766046632372,HONOR/ALI-NX1,36.3125321,59.5264763,12.063,12.4554,-84.6528,-41.4754,42.89046364781499,-87
b28ba99b8d2a,2552,1,5,5,,36.3124419,59.5265207,1766046640469,HONOR/ALI-NX1,36.3125465,59.5264607,11.175,168.609,-84.3696,-42.0255,42.89046364781499,-75
b28ba99b8d2a,2553,1,5,5,,36.3124419,59.5265207,1766046648578,HONOR/ALI-NX1,36.312577,59.5264753,12.105,183.355,-38.6662,-1.51378,42.89046364781499,-77
b28ba99b8d2a,2554,1,5,5,,36.3124419,59.5265207,1766046656668,HONOR/ALI-NX1,36.3124321,59.5264337,9.982,154.866,-40.8613,-0.424391,42.89046364781499,-80
b28ba99b8d2a,1159,1,5,5,,36.3124395,59.5265226,1765445924456,Redmi/24117RN76G,36.3124199,59.5265434,3.2,165.364,-82.6405,25.1572,43.19887973031702,-78
b28ba99b8d2a,1160,1,5,5,,36.3124395,59.5265226,1765445925468,Redmi/24117RN76G,36.3124199,59.5265434,3.2,149.485,-82.0348,12.1147,43.19887973031702,-73
b28ba99b8d2a,1161,1,5,5,,36.3124395,59.5265226,1765445926475,Redmi/24117RN76G,36.3124199,59.5265434,3.2,130.285,-82.6883,-15.7531,43.19887973031702,-73
b28ba99b8d2a,1162,1,5,5,,36.3124395,59.5265226,1765445930521,Redmi/24117RN76G,36.3124395,59.5265754,3.25,213.809,-86.2816,9.94262,43.19887973031702,-78
b28ba99b8d2a,1163,1,5,5,,36.3124395,59.5265226,1765445931530,Redmi/24117RN76G,36.3124395,59.5265754,3.25,204.68,-85.67,4.14725,43.19887973031702,-78
b28ba99b8d2a,1164,1,5,5,,36.3124395,59.5265226,1765445937626,Redmi/24117RN76G,36.3124238,59.5265575,3.4,357.832,-82.7097,28.9667,43.19887973031702,-72
b28ba99b8d2a,1165,1,5,5,,36.3124395,59.5265226,1765445938639,Redmi/24117RN76G,36.3124233,59.5265567,3.533,348.439,-84.3727,-1.72614,43.19887973031702,-72
b28ba99b8d2a,1166,1,5,5,,36.3124395,59.5265226,1765445944709,Redmi/24117RN76G,36.3124233,59.5265567,3.333,29.7118,-82.7722,-16.0248,43.19887973031702,-78
b28ba99b8d2a,1167,1,5,5,,36.3124395,59.5265226,1765445945724,Redmi/24117RN76G,36.3124233,59.5265567,3.333,73.7384,-86.6478,10.334,43.19887973031702,-78
b28ba99b8d2a,1168,1,5,5,,36.3124395,59.5265226,1765445951790,Redmi/24117RN76G,36.3124233,59.5265567,3.15,138.601,-82.5355,25.411,43.19887973031702,-79
b28ba99b8d2a,1169,1,5,5,,36.3124395,59.5265226,1765445952804,Redmi/24117RN76G,36.3124233,59.5265567,3.15,136.204,-81.7858,20.426,43.19887973031702,-79
b28ba99b8d2a,2555,1,5,5,,36.3124248,59.5265279,1766046664756,HONOR/ALI-NX1,36.3125461,59.5264604,11.012,163.934,-42.8275,-0.119148,44.898199969524256,-86
b28ba99b8d2a,2556,1,5,5,,36.3124248,59.5265279,1766046672847,HONOR/ALI-NX1,36.3125531,59.5265067,12.29,284.239,-87.3174,-124.617,44.898199969524256,-79
b28ba99b8d2a,2557,1,5,5,,36.3124248,59.5265279,1766046680930,HONOR/ALI-NX1,36.3125817,59.5264996,15.345,343.48,-87.0542,61.6505,44.898199969524256,-80
b28ba99b8d2a,2558,1,5,5,,36.3124248,59.5265279,1766046684977,HONOR/ALI-NX1,36.3125338,59.5264868,16.455,146.617,-85.3382,-53.7639,44.898199969524256,-65
b28ba99b8d2a,2559,1,5,5,,36.3124248,59.5265279,1766046694098,HONOR/ALI-NX1,36.3124939,59.5266492,10.955,142.182,-53.5536,5.69025,44.898199969524256,-80
b28ba99b8d2a,1170,1,5,5,,36.3124218,59.5265298,1765445963970,Redmi/24117RN76G,36.3124233,59.5265567,3.1,150.139,-83.0957,11.8066,45.26945565247934,-85
b28ba99b8d2a,1171,1,5,5,,36.3124218,59.5265298,1765445965992,Redmi/24117RN76G,36.3124233,59.5265567,3.1,190.649,-83.3887,20.0969,45.26945565247934,-76
b28ba99b8d2a,1172,1,5,5,,36.3124218,59.5265298,1765445967006,Redmi/24117RN76G,36.3124233,59.5265567,3.1,171.406,-84.8181,1.3094,45.26945565247934,-76
